cornercut	rcorner2	Frequency	S(0,0)	S(0,1)	S(0,2)	S(0,3)	S(1,0)	S(1,1)	S(1,2)	S(1,3)	S(2,0)	S(2,1)	S(2,2)	S(2,3)	S(3,0)	S(3,1)	S(3,2)	S(3,3)	
13.0	10.0	11424000000.0	0.0699381263	0.00187592758	0.997547605	0.00197845517	0.00187592758	0.999996273	0.00198321587	4.13838621e-05	0.997547605	0.00198321587	0.0699381004	0.00187186241	0.00197845517	4.13838621e-05	0.00187186241	0.99999629	
13.0	10.0	11674000000.0	0.0818960931	0.00313334551	0.9966302	0.00338482288	0.00313334551	0.999989331	0.00339248239	0.000102101441	0.9966302	0.00339248239	0.0818960429	0.00312636704	0.00338482288	0.000102101441	0.00312636704	0.999989379	
13.0	10.0	11924000000.0	0.106614997	0.00579472445	0.994262673	0.00643431699	0.00579472445	0.999962408	0.00644387581	0.000283299218	0.994262673	0.00644387581	0.106614884	0.00578617803	0.00643431699	0.000283299218	0.00578617803	0.999962519	
13.0	10.0	12174000000.0	0.158817814	0.012337942	0.987129472	0.0141450676	0.012337942	0.999823247	0.0141556941	0.000931007618	0.987129472	0.0141556941	0.158817507	0.0123297093	0.0141450676	0.000931007618	0.0123297093	0.999823499	
13.0	10.0	12424000000.0	0.289831126	0.0330461114	0.955696806	0.0393635464	0.0330461114	0.998669629	0.0393776435	0.00404066214	0.955696806	0.0393776435	0.289830008	0.0330391227	0.0393635464	0.00404066214	0.0330391227	0.998670416	
13.2	10.0	9424000000.0	0.102824463	0.000195128105	0.994699482	0.000179414603	0.000195128105	0.999999965	0.000176254892	2.57410978e-07	0.994699482	0.000176254892	0.102824462	0.000198582419	0.000179414603	2.57410978e-07	0.000198582419	0.999999964	
13.2	10.0	9674000000.0	0.0900631431	0.000235647095	0.995936005	0.000220176711	0.000235647095	0.999999949	0.000216667627	4.23563717e-07	0.995936005	0.000216667627	0.0900631416	0.00023945723	0.000220176711	4.23563717e-07	0.00023945723	0.999999947	
13.2	10.0	9924000000.0	0.0789940219	0.000290064115	0.99687501	0.000275131741	0.000290064115	0.999999921	0.000271626699	7.17548919e-07	0.99687501	0.000271626699	0.0789940198	0.000293912695	0.000275131741	7.17548919e-07	0.000293912695	0.999999919	
13.2	10.0	10174000000.0	0.069550149	0.000364152614	0.997578328	0.000350261969	0.000364152614	0.999999873	0.000347249312	1.25553119e-06	0.997578328	0.000347249312	0.0695501461	0.000367571844	0.000350261969	1.25553119e-06	0.000367571844	0.999999871	
13.2	10.0	10424000000.0	0.0617604673	0.00046744741	0.998090787	0.000455598621	0.00046744741	0.999999788	0.000453683434	2.2783425e-06	0.998090787	0.000453683434	0.0617604633	0.000469829752	0.000455598621	2.2783425e-06	0.000469829752	0.999999786	
13.2	10.0	10674000000.0	0.0557740475	0.000616649939	0.99844304	0.000608978634	0.000616649939	0.999999625	0.000608795347	4.310012e-06	0.99844304	0.000608795347	0.055774042	0.000617330399	0.000608978634	4.310012e-06	0.000617330399	0.999999624	
13.2	10.0	10924000000.0	0.051914971	0.000842729101	0.998650797	0.000843922358	0.000842729101	0.999999287	0.000845955952	8.55691547e-06	0.998650797	0.000845955952	0.0519149633	0.000841166915	0.000843922358	8.55691547e-06	0.000841166915	0.99999929	
13.2	10.0	11174000000.0	0.050794908	0.00120654094	0.998707623	0.00122717914	0.00120654094	0.999998514	0.00123150179	1.79889726e-05	0.998707623	0.00123150179	0.0507948968	0.00120260174	0.00122717914	1.79889726e-05	0.00120260174	0.999998524	
13.2	10.0	11424000000.0	0.0535526684	0.00183568199	0.99856153	0.00190089797	0.00183568199	0.999996496	0.00190689701	4.05422906e-05	0.99856153	0.00190689701	0.0535526513	0.00182994969	0.00190089797	4.05422906e-05	0.00182994969	0.999996518	
13.2	10.0	11674000000.0	0.0624145842	0.00302050303	0.998040625	0.00319494778	0.00302050303	0.999990309	0.00320120332	9.97428006e-05	0.998040625	0.00320120332	0.0624145558	0.00301446172	0.00319494778	9.97428006e-05	0.00301446172	0.999990348	
13.2	10.0	11924000000.0	0.0822058695	0.00550257693	0.996582285	0.00597201949	0.00550257693	0.999966963	0.00597649489	0.000275663109	0.996582285	0.00597649489	0.0822058175	0.00549849384	0.00597201949	0.000275663109	0.00549849384	0.999967012	
13.2	10.0	12174000000.0	0.125379312	0.0115432063	0.991957415	0.0129332588	0.0115432063	0.999849318	0.012933847	0.000900583336	0.991957415	0.012933847	0.12537921	0.0115436573	0.0129332588	0.000900583336	0.0115436573	0.999849321	
13.2	10.0	12424000000.0	0.235348449	0.0304521	0.970784328	0.0355185182	0.0304521	0.998897596	0.0355140256	0.0038750578	0.970784328	0.0355140256	0.235348233	0.0304590101	0.0355185182	0.0038750578	0.0304590101	0.998897226	
13.4	10.0	9424000000.0	0.0941828343	0.000206875221	0.995554879	0.000186469052	0.000206875221	0.999999961	0.000188374431	2.57124648e-07	0.995554879	0.000188374431	0.0941828351	0.000204800833	0.000186469052	2.57124648e-07	0.000204800833	0.999999962	
13.4	10.0	9674000000.0	0.0811132511	0.000247912372	0.996704835	0.000227124029	0.000247912372	0.999999943	0.000229376525	4.21990523e-07	0.996704835	0.000229376525	0.0811132522	0.000245475675	0.000227124029	4.21990523e-07	0.000245475675	0.999999944	
13.4	10.0	9924000000.0	0.0696479642	0.000301426749	0.997571547	0.000281139607	0.000301426749	0.999999914	0.000283381445	7.12996997e-07	0.997571547	0.000283381445	0.0696479657	0.000298976566	0.000281139607	7.12996997e-07	0.000298976566	0.999999916	
13.4	10.0	10174000000.0	0.0597021156	0.000372994041	0.998216105	0.000354437731	0.000372994041	0.999999867	0.00035624269	1.24443401e-06	0.998216105	0.00035624269	0.0597021175	0.000370953739	0.000354437731	1.24443401e-06	0.000370953739	0.999999868	
13.4	10.0	10424000000.0	0.0512770654	0.000471960386	0.99868425	0.00045680861	0.000471960386	0.999999784	0.000457736524	2.25295732e-06	0.99868425	0.000457736524	0.051277068	0.000470778499	0.00045680861	2.25295732e-06	0.000470778499	0.999999785	
13.4	10.0	10674000000.0	0.0444798124	0.000614681706	0.999009911	0.000605254971	0.000614681706	0.999999628	0.00060493153	4.25275862e-06	0.999009911	0.00060493153	0.0444798158	0.000614753056	0.000605254971	4.25275862e-06	0.000614753056	0.999999628	
13.4	10.0	10924000000.0	0.0395691572	0.000831156481	0.999216143	0.000830974964	0.000831156481	0.999999311	0.000829196918	8.42547462e-06	0.999216143	0.000829196918	0.0395691618	0.000832711767	0.000830974964	8.42547462e-06	0.000832711767	0.999999308	
13.4	10.0	11174000000.0	0.0370510083	0.00117941987	0.999311965	0.00119492776	0.00117941987	0.999998594	0.00119177802	1.76738061e-05	0.999311965	0.00119177802	0.0370510148	0.00118239981	0.00119492776	1.76738061e-05	0.00118239981	0.999998587	
13.4	10.0	11424000000.0	0.0378805523	0.00177925795	0.999279023	0.00182538343	0.00177925795	0.999996758	0.00182131507	3.97330244e-05	0.999279023	0.00182131507	0.037880562	0.00178321622	0.00182538343	3.97330244e-05	0.00178321622	0.999996743	
13.4	10.0	11674000000.0	0.043932785	0.0028997274	0.999025722	0.00301815855	0.0028997274	0.999991249	0.00301398401	9.7451363e-05	0.999025722	0.00301398401	0.043932801	0.00290382361	0.00301815855	9.7451363e-05	0.00290382361	0.999991224	
13.4	10.0	11924000000.0	0.0592642172	0.00522091289	0.998213284	0.00554392388	0.00522091289	0.999970985	0.00554065703	0.00026820711	0.998213284	0.00554065703	0.0592642481	0.00522402892	0.00554392388	0.00026820711	0.00522402892	0.999970951	
13.4	10.0	12174000000.0	0.0942836402	0.0107956011	0.995416864	0.0118032805	0.0107956011	0.999871698	0.0118018534	0.000870727092	0.995416864	0.0118018534	0.0942837133	0.0107965227	0.0118032805	0.000870727092	0.0107965227	0.999871672	
13.4	10.0	12424000000.0	0.185056655	0.0279769613	0.981811998	0.0318829757	0.0279769613	0.999093063	0.0318839972	0.00370828363	0.981811998	0.0318839972	0.185056875	0.0279743434	0.0318829757	0.00370828363	0.0279743434	0.999093169	
13.6	10.0	9424000000.0	0.08554986	0.000201381334	0.996333853	0.000187049363	0.000201381334	0.999999963	0.000184953733	2.52624444e-07	0.996333853	0.000184953733	0.085549859	0.000203735117	0.000187049363	2.52624444e-07	0.000203735117	0.999999962	
13.6	10.0	9674000000.0	0.0722161495	0.000244922004	0.997388949	0.000228734489	0.000244922004	0.999999944	0.000228569009	4.15276735e-07	0.997388949	0.000228569009	0.0722161488	0.000245283187	0.000228734489	4.15276735e-07	0.000245283187	0.999999944	
13.6	10.0	9924000000.0	0.0603990703	0.000301907076	0.998174223	0.000284273969	0.000301907076	0.999999913	0.000286132627	7.02383504e-07	0.998174223	0.000286132627	0.0603990701	0.000300178659	0.000284273969	7.02383504e-07	0.000300178659	0.999999915	
13.6	10.0	10174000000.0	0.0499987852	0.000377498675	0.998749143	0.000359321968	0.000377498676	0.999999863	0.000362971244	1.22642291e-06	0.998749143	0.000362971244	0.0499987859	0.000373900461	0.000359321968	1.22642291e-06	0.000373900461	0.999999866	
13.6	10.0	10424000000.0	0.0409942565	0.000480293112	0.999159159	0.000463027007	0.000480293112	0.999999775	0.000467911971	2.21994633e-06	0.999159159	0.000467911971	0.0409942584	0.000475370306	0.000463027007	2.21994633e-06	0.000475370306	0.99999978	
13.6	10.0	10674000000.0	0.0334577133	0.000625304747	0.999439752	0.000611018766	0.000625304747	0.999999615	0.000616288599	4.18739339e-06	0.999439752	0.000616288599	0.033457717	0.000619912694	0.000611018766	4.18739339e-06	0.000619912694	0.999999621	
13.6	10.0	10924000000.0	0.0275920092	0.000840102365	0.999618569	0.000831621111	0.000840102365	0.999999297	0.000836200401	8.28581233e-06	0.999618569	0.000836200401	0.0275920154	0.000835337713	0.000831621111	8.28581233e-06	0.000835337713	0.999999305	
13.6	10.0	11174000000.0	0.0238094003	0.00117814401	0.999715126	0.001179684	0.00117814401	0.999998607	0.0011824294	1.7351128e-05	0.999715126	0.0011824294	0.0238094107	0.00117517887	0.001179684	1.7351128e-05	0.00117517887	0.999998613	
13.6	10.0	11424000000.0	0.0228995871	0.00174987999	0.999734672	0.00176994539	0.00174987999	0.999996902	0.00176991904	3.89194483e-05	0.999734672	0.00176991904	0.0228996051	0.00174967127	0.00176994539	3.89194483e-05	0.00174967127	0.999996902	
13.6	10.0	11674000000.0	0.0264202509	0.00280279919	0.999642887	0.00286600153	0.00280279918	0.99999197	0.00286283588	9.5168338e-05	0.999642887	0.00286283589	0.0264202846	0.00280571508	0.00286600153	9.5168338e-05	0.00280571508	0.999991952	
13.6	10.0	11924000000.0	0.037738347	0.00495833272	0.999262072	0.00515210508	0.00495833272	0.999974431	0.00514631882	0.000260814343	0.999262072	0.00514631882	0.0377384122	0.00496384264	0.00515210508	0.000260814343	0.00496384264	0.999974374	
13.6	10.0	12174000000.0	0.0654420618	0.0100720857	0.997747656	0.0107472596	0.0100720857	0.99989124	0.0107402791	0.000841184124	0.997747656	0.0107402791	0.065442188	0.0100787096	0.0107472596	0.000841184124	0.0100787096	0.999891098	
13.6	10.0	12424000000.0	0.13898365	0.0255797847	0.98955503	0.0284615999	0.0255797847	0.999261442	0.0284552829	0.00354138975	0.98955503	0.0284552829	0.138983901	0.0255854437	0.0284615999	0.00354138975	0.0255854437	0.999261118	
13.8	10.0	9424000000.0	0.0768962048	0.000203855537	0.997039063	0.000195152465	0.000203855537	0.999999961	0.000188751155	2.5094219e-07	0.997039063	0.000188751155	0.0768962021	0.000210782495	0.000195152465	2.5094219e-07	0.000210782495	0.999999959	
13.8	10.0	9674000000.0	0.0633432724	0.000246178441	0.99799174	0.000236102925	0.000246178441	0.999999943	0.000231394828	4.11438333e-07	0.99799174	0.000231394828	0.0633432696	0.00025132982	0.000236102925	4.11438333e-07	0.00025132982	0.999999941	
13.8	10.0	9924000000.0	0.0512273419	0.000302142065	0.99868693	0.000290389216	0.000302142065	0.999999913	0.000288197675	6.94433047e-07	0.99868693	0.000288197675	0.0512273391	0.000304715215	0.000290389216	6.94433047e-07	0.000304715215	0.999999911	
13.8	10.0	10174000000.0	0.0404341681	0.000377076584	0.999182067	0.000363764961	0.000377076584	0.999999862	0.000364609937	1.21045458e-06	0.999182067	0.000364609937	0.0404341655	0.00037654409	0.000363764961	1.21045458e-06	0.00037654409	0.999999863	
13.8	10.0	10424000000.0	0.030921183	0.000479554815	0.999521603	0.000465297562	0.000479554815	0.999999775	0.000469311533	2.18775684e-06	0.999521603	0.000469311533	0.0309211809	0.000475764427	0.000465297562	2.18775684e-06	0.000475764427	0.999999779	
13.8	10.0	10674000000.0	0.0227281846	0.000624128748	0.999741301	0.000610027692	0.000624128748	0.999999615	0.000616885746	4.12073418e-06	0.999741301	0.000616885746	0.0227281834	0.000617394317	0.000610027692	4.12073418e-06	0.000617394317	0.999999623	
13.8	10.0	10924000000.0	0.0160073904	0.000836926478	0.999871183	0.000824458019	0.000836926477	0.999999303	0.000833328819	8.14135961e-06	0.999871183	0.000833328819	0.0160073904	0.000828094535	0.000824458019	8.14135961e-06	0.000828094535	0.999999317	
13.8	10.0	11174000000.0	0.0110878044	0.00116778277	0.999937175	0.00115869853	0.00116778277	0.999998636	0.00116824047	1.70179503e-05	0.999937175	0.00116824047	0.0110878044	0.00115823743	0.00115869853	1.70179503e-05	0.00115823743	0.999998658	
13.8	10.0	11424000000.0	0.00861294465	0.0017185002	0.999959959	0.0017156899	0.0017185002	0.999997036	0.00172414108	3.80862309e-05	0.999959959	0.00172414108	0.00861293962	0.00171004649	0.0017156899	3.80862309e-05	0.00171004649	0.999997065	
13.8	10.0	11674000000.0	0.00986043851	0.00271536455	0.999943974	0.00272914824	0.00271536455	0.99999257	0.00273457816	9.28531188e-05	0.999943974	0.00273457816	0.00986042803	0.00270993427	0.00272914824	9.28531188e-05	0.00270993427	0.9999926	
13.8	10.0	11924000000.0	0.0175897121	0.00472223314	0.999822608	0.00480148948	0.00472223314	0.999977287	0.00480226382	0.000253390135	0.999822608	0.00480226382	0.0175897205	0.00472141425	0.00480148948	0.000253390135	0.00472141425	0.999977295	
13.8	10.0	12174000000.0	0.0387928849	0.00940521721	0.999155082	0.00978650268	0.00940521721	0.999907594	0.00978196122	0.000811783922	0.999155082	0.00978196122	0.0387929539	0.0094096559	0.00978650268	0.000811783922	0.0094096559	0.999907508	
13.8	10.0	12424000000.0	0.0971302724	0.0233295221	0.994676398	0.0253042943	0.0233295221	0.999402046	0.025296013	0.00337580818	0.994676398	0.025296013	0.0971304347	0.0233378255	0.0253042943	0.00337580818	0.0233378255	0.999401642	
14.0	10.0	9424000000.0	0.0682454255	0.000215431902	0.997668521	0.000196296402	0.000215431902	0.999999957	0.000201198801	2.49476894e-07	0.997668521	0.000201198801	0.0682454276	0.000210180064	0.000196296402	2.49476894e-07	0.000210180064	0.999999959	
14.0	10.0	9674000000.0	0.0545222345	0.000257828828	0.998512495	0.000238873408	0.000257828828	0.999999937	0.000244264014	4.08326747e-07	0.998512495	0.000244264014	0.0545222372	0.000252134439	0.000238873408	4.08326747e-07	0.000252134439	0.99999994	
14.0	10.0	9924000000.0	0.0421609524	0.000312767395	0.999110739	0.000295287246	0.000312767395	0.999999906	0.000300401702	6.87944981e-07	0.999110739	0.000300401702	0.0421609558	0.00030738268	0.000295287246	6.87944981e-07	0.00030738268	0.999999909	
14.0	10.0	10174000000.0	0.031034034	0.000385516524	0.999518185	0.000370983819	0.000385516524	0.999999855	0.000375009576	1.19696517e-06	0.999518185	0.000375009576	0.0310340383	0.00038125368	0.000370983819	1.19696517e-06	0.00038125368	0.999999859	
14.0	10.0	10424000000.0	0.0210795073	0.000484575748	0.999777572	0.000474484235	0.000484575748	0.999999769	0.000476654118	2.15940864e-06	0.999777572	0.000476654118	0.0210795125	0.000482215045	0.000474484235	2.15940864e-06	0.000482215045	0.999999771	
14.0	10.0	10674000000.0	0.0123086239	0.000624262439	0.999923859	0.000619808739	0.000624262439	0.999999613	0.000619517284	4.05972595e-06	0.999923859	0.000619517284	0.0123086302	0.000624428397	0.000619808739	4.05972595e-06	0.000624428397	0.999999613	
14.0	10.0	10924000000.0	0.00482961708	0.000829902549	0.999987647	0.000831375451	0.000829902549	0.999999313	0.000828322386	8.00503836e-06	0.999987647	0.000828322386	0.0048296248	0.000832905044	0.000831375451	8.00503836e-06	0.000832905044	0.999999308	
14.0	10.0	11174000000.0	0.00110069233	0.00114890795	0.999998068	0.00115467826	0.00114890795	0.99999868	0.00114903501	1.66966822e-05	0.999998068	0.00114903501	0.00110068235	0.00115456134	0.00115467826	1.66966822e-05	0.00115456134	0.999998667	
14.0	10.0	11424000000.0	0.00496602953	0.00167631892	0.99998485	0.00168174804	0.00167631892	0.999997193	0.00167432196	3.72721082e-05	0.99998485	0.00167432196	0.00496601358	0.00168378323	0.00168174804	3.72721082e-05	0.00168378323	0.999997168	
14.0	10.0	11674000000.0	0.00573327212	0.0026199103	0.999976704	0.00261879779	0.0026199103	0.999993155	0.00261112646	9.05761579e-05	0.999976704	0.00261112646	0.00573323689	0.00262763287	0.00261879779	9.05761579e-05	0.00262763287	0.999993115	
14.0	10.0	11924000000.0	0.00117273504	0.00449022169	0.999979141	0.00449234244	0.00449022169	0.999979824	0.00448659044	0.000246078684	0.999979141	0.00448659044	0.00117240756	0.00449605445	0.00449234244	0.000246078684	0.00449605445	0.999979772	
14.0	10.0	12174000000.0	0.0143283969	0.0087751189	0.999819135	0.00891020497	0.0087751189	0.999921506	0.00890875022	0.000782911475	0.999819135	0.00890875022	0.0143284223	0.00877655425	0.00891020497	0.000782911475	0.00877655425	0.999921481	
14.0	10.0	12424000000.0	0.0594699547	0.0212266944	0.997752954	0.0224007558	0.0212266944	0.999518421	0.0224059043	0.00321391236	0.997752954	0.0224059043	0.0594702187	0.0212205201	0.0224007558	0.00321391236	0.0212205201	0.999518667	
14.2	10.0	9424000000.0	0.059592478	0.000215150278	0.998222745	0.000201600924	0.000215150278	0.999999956	0.000202739355	2.46611194e-07	0.998222745	0.000202739355	0.0595924785	0.000213942862	0.000201600924	2.46611194e-07	0.000213942861	0.999999957	
14.2	10.0	9674000000.0	0.045740133	0.000256348993	0.99895331	0.000243898367	0.000256348993	0.999999937	0.000244901092	4.02959917e-07	0.99895331	0.000244901092	0.0457401336	0.000255298263	0.000243898367	4.02959917e-07	0.000255298263	0.999999938	
14.2	10.0	9924000000.0	0.0331789666	0.000310740669	0.999449333	0.000299875107	0.000310740669	0.999999906	0.000300852548	6.78091357e-07	0.999449333	0.000300852548	0.0331789672	0.00030972619	0.000299875107	6.78091357e-07	0.00030972619	0.999999907	
14.2	10.0	10174000000.0	0.0217723954	0.000383776053	0.999762809	0.000375113424	0.000383776053	0.999999856	0.000376176773	1.17872231e-06	0.999762809	0.000376176773	0.0217723963	0.000382680881	0.000375113424	1.17872231e-06	0.000382680881	0.999999856	
14.2	10.0	10424000000.0	0.0114438181	0.000483914124	0.999934286	0.000478172143	0.000483914124	0.999999768	0.00047937367	2.12465628e-06	0.999934286	0.00047937367	0.0114438197	0.000482685223	0.000478172143	2.12465628e-06	0.000482685223	0.999999769	
14.2	10.0	10674000000.0	0.00218072901	0.000624978592	0.999997233	0.000622767196	0.000624978592	0.99999961	0.000624046339	3.99051304e-06	0.999997233	0.000624046339	0.00218073364	0.00062368515	0.000622767196	3.99051304e-06	0.00062368515	0.999999612	
14.2	10.0	10924000000.0	0.00594774524	0.000830880566	0.999981621	0.000832113344	0.000830880566	0.999999308	0.00083325578	7.85897094e-06	0.999981621	0.00083325578	0.00594774175	0.000829759845	0.000832113344	7.85897094e-06	0.000829759845	0.99999931	
14.2	10.0	11174000000.0	0.0127504417	0.0011456662	0.999917394	0.00114824392	0.0011456662	0.999998684	0.00114886104	1.63657817e-05	0.999917394	0.00114886104	0.0127504331	0.00114514241	0.00114824392	1.63657817e-05	0.00114514241	0.999998685	
14.2	10.0	11424000000.0	0.0178263917	0.00165657901	0.999838357	0.00165396379	0.00165657901	0.99999726	0.00165350274	3.64551477e-05	0.999838357	0.00165350274	0.0178263735	0.00165723538	0.00165396379	3.64551477e-05	0.00165723538	0.999997258	
14.2	10.0	11674000000.0	0.0203600492	0.00255245444	0.999786251	0.00253077864	0.00255245445	0.999993542	0.00252857696	8.83299285e-05	0.999786251	0.00252857696	0.0203600109	0.00255494066	0.00253077864	8.83299285e-05	0.00255494066	0.99999353	
14.2	10.0	11924000000.0	0.0185831958	0.00429256243	0.999809133	0.00423503983	0.00429256243	0.99998181	0.00423043067	0.000238952834	0.999809133	0.00423043067	0.018583116	0.00429745013	0.00423503983	0.000238952834	0.00429745013	0.999981769	
14.2	10.0	12174000000.0	0.00806507816	0.00819802537	0.999900685	0.00814663208	0.00819802537	0.999932987	0.00813902016	0.000755072007	0.999900685	0.00813902016	0.00806491528	0.00820574265	0.00814663208	0.000755072007	0.00820574265	0.999932862	
14.2	10.0	12424000000.0	0.0257355116	0.0192741863	0.999286769	0.0198025703	0.0192741863	0.999613658	0.0197908847	0.0030596857	0.999286769	0.0197908847	0.0257358847	0.0192856871	0.0198025703	0.0030596857	0.0192856871	0.999613205	
14.4	10.0	9424000000.0	0.0509331543	0.000217583023	0.998702019	0.000210704029	0.000217583023	0.999999955	0.000206867075	2.45010253e-07	0.998702019	0.000206867075	0.0509331527	0.000221613935	0.000210704029	2.45010253e-07	0.000221613935	0.999999953	
14.4	10.0	9674000000.0	0.0369948033	0.000259357841	0.999315392	0.000253380388	0.000259357841	0.999999935	0.000249934338	3.99472408e-07	0.999315392	0.000249934338	0.0369948015	0.000262934175	0.000253380388	3.99472408e-07	0.000262934175	0.999999933	
14.4	10.0	9924000000.0	0.0242871335	0.0003143191	0.999704927	0.000309442721	0.0003143191	0.999999904	0.000306878433	6.708983e-07	0.999704927	0.000306878433	0.0242871316	0.000316966805	0.000309442721	6.708983e-07	0.000316966805	0.999999902	
14.4	10.0	10174000000.0	0.0126646728	0.000387862489	0.999919651	0.000384544983	0.000387862489	0.999999851	0.000383252479	1.16412616e-06	0.999919651	0.000383252479	0.012664671	0.000389197897	0.000384544983	1.16412616e-06	0.000389197897	0.99999985	
14.4	10.0	10424000000.0	0.00203536915	0.000488321074	0.999997691	0.00048725637	0.000488321074	0.999999762	0.000487458094	2.09481438e-06	0.999997691	0.000487458094	0.00203536836	0.000488122991	0.00048725637	2.09481438e-06	0.000488122991	0.999999762	
14.4	10.0	10674000000.0	0.00763746348	0.000629164893	0.999970437	0.00063105764	0.000629164893	0.999999602	0.000632755146	3.9279266e-06	0.999970437	0.000632755146	0.00763746497	0.000627439533	0.00063105764	3.9279266e-06	0.000627439533	0.999999604	
14.4	10.0	10924000000.0	0.0163215548	0.000833343089	0.999866096	0.000838224391	0.000833343089	0.999999299	0.000841168399	7.72217132e-06	0.999866096	0.000841168399	0.016321555	0.000830366583	0.000838224391	7.72217132e-06	0.000830366583	0.999999304	
14.4	10.0	11174000000.0	0.0238841321	0.00114240695	0.999713422	0.00114798385	0.00114240695	0.999998684	0.00115167653	1.60491163e-05	0.999713422	0.00115167653	0.02388413	0.00113872738	0.00114798385	1.60491163e-05	0.00113872738	0.999998693	
14.4	10.0	11424000000.0	0.0300228382	0.00163722885	0.999546534	0.00163536926	0.00163722885	0.999997316	0.00163910719	3.5664347e-05	0.999546534	0.00163910719	0.0300228316	0.00163360784	0.00163536926	3.5664347e-05	0.00163360784	0.999997328	
14.4	10.0	11674000000.0	0.0341058707	0.00248996853	0.999412095	0.00246030937	0.00248996853	0.999993862	0.00246327466	8.61465416e-05	0.999412095	0.00246327466	0.0341058552	0.00248724697	0.00246030937	8.61465416e-05	0.00248724697	0.999993877	
14.4	10.0	11924000000.0	0.0347540757	0.0041128516	0.999379363	0.00401594332	0.0041128516	0.999983446	0.00401734622	0.000232035102	0.999379363	0.00401734622	0.0347540441	0.00411174837	0.00401594332	0.000232035102	0.00411174837	0.999983456	
14.4	10.0	12174000000.0	0.0285265503	0.00767262572	0.999535649	0.00747351819	0.00767262572	0.999942377	0.00747278101	0.000728219693	0.999535649	0.00747278101	0.0285264977	0.00767353901	0.00747351819	0.000728219693	0.00767353901	0.999942365	
14.4	10.0	12424000000.0	0.00430870196	0.017494769	0.999684961	0.0174741805	0.017494769	0.999690055	0.0174711915	0.00291296216	0.999684961	0.0174711915	0.00430872677	0.0174977479	0.0174741805	0.00291296216	0.0174977479	0.99968995	
14.6	10.0	9424000000.0	0.0422986824	0.000217543935	0.999104962	0.000220531765	0.000217543935	0.999999955	0.000208659489	2.43106129e-07	0.999104962	0.000208659489	0.0422986771	0.000229945462	0.000220531765	2.43106129e-07	0.000229945462	0.999999949	
14.6	10.0	9674000000.0	0.0283274974	0.000260366119	0.999598627	0.0002652463	0.000260366119	0.999999934	0.000253095044	3.95950782e-07	0.999598627	0.000253095044	0.028327491	0.000272860537	0.0002652463	3.95950782e-07	0.000272860537	0.999999928	
14.6	10.0	9924000000.0	0.0155247392	0.000316622255	0.999879382	0.000322641715	0.000316622255	0.999999901	0.000311779799	6.63975774e-07	0.999879382	0.000311779799	0.0155247318	0.000327674493	0.000322641715	6.63975774e-07	0.000327674493	0.999999894	
14.6	10.0	10174000000.0	0.00373897454	0.000391619294	0.999992854	0.000398186379	0.000391619294	0.999999847	0.000390213638	1.15008679e-06	0.999992854	0.000390213638	0.00373896655	0.000399638773	0.000398186379	1.15008679e-06	0.000399638773	0.999999841	
14.6	10.0	10424000000.0	0.00713166849	0.000493531385	0.999974322	0.000500330252	0.000493531385	0.999999755	0.000496698367	2.06569297e-06	0.999974322	0.000496698367	0.00713167778	0.000497053131	0.000500330252	2.06569297e-06	0.000497053131	0.999999751	
14.6	10.0	10674000000.0	0.0171399573	0.000635455678	0.999852692	0.000642410936	0.000635455678	0.999999591	0.000644206989	3.86590002e-06	0.999852692	0.000644206989	0.0171399667	0.000633382208	0.000642410936	3.86590002e-06	0.000633382208	0.999999593	
14.6	10.0	10924000000.0	0.0262814901	0.000839404707	0.999653871	0.000846218146	0.000839404707	0.999999283	0.000853922572	7.58505415e-06	0.999653871	0.000853922572	0.0262814987	0.000831295922	0.000846218146	7.58505415e-06	0.000831295922	0.999999296	
14.6	10.0	11174000000.0	0.0344718271	0.00114458141	0.999404354	0.00114923718	0.00114458141	0.999998669	0.00116246595	1.57297939e-05	0.999404354	0.00116246595	0.034471833	0.00113096308	0.00114923718	1.57297939e-05	0.00113096308	0.9999987	
14.6	10.0	11424000000.0	0.0414948869	0.00162594271	0.999136078	0.0016209165	0.00162594271	0.999997336	0.00163815083	3.4865886e-05	0.999136078	0.00163815083	0.0414948867	0.001608584	0.0016209165	3.4865886e-05	0.001608584	0.999997392	
14.6	10.0	11674000000.0	0.0468811053	0.00244021256	0.998894603	0.00240401528	0.00244021256	0.999994085	0.00242232893	8.39477632e-05	0.998894603	0.00242232893	0.0468810921	0.00242229018	0.00240401528	8.39477632e-05	0.00242229018	0.999994173	
14.6	10.0	11924000000.0	0.0495886421	0.00395600986	0.998754519	0.00383755476	0.00395600986	0.999984729	0.00385243154	0.000225111362	0.998754519	0.00385243154	0.0495886031	0.00394201446	0.00383755476	0.000225111362	0.00394201446	0.999984841	
14.6	10.0	12174000000.0	0.0470107261	0.00719727781	0.998844584	0.00690564336	0.00719727781	0.999949969	0.00691131349	0.000701629476	0.998844584	0.00691131349	0.0470106381	0.00719240848	0.00690564336	0.000701629476	0.00719240848	0.999950043	
14.6	10.0	12424000000.0	0.0308260769	0.0158705273	0.999279457	0.0154416854	0.0158705273	0.999751101	0.0154332932	0.0027704521	0.999279457	0.0154332932	0.0308258791	0.0158790726	0.0154416854	0.0027704521	0.0158790726	0.999750836	
